,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist,genre
7,0.681,0.572,7,-11.756,1,0.0454,0.786,0.0,0.153,0.973,118.673,audio_features,0PfCoDxHG8GklyvvFQ02Vl,spotify:track:0PfCoDxHG8GklyvvFQ02Vl,https://api.spotify.com/v1/tracks/0PfCoDxHG8GklyvvFQ02Vl,https://api.spotify.com/v1/audio-analysis/0PfCoDxHG8GklyvvFQ02Vl,131267,4,Dermot O'Brien,irish accordion
8,0.358,0.237,5,-9.136,1,0.0315,0.669,0.0,0.144,0.223,121.648,audio_features,1eWfcF1j3dqm7l1iDUDurW,spotify:track:1eWfcF1j3dqm7l1iDUDurW,https://api.spotify.com/v1/tracks/1eWfcF1j3dqm7l1iDUDurW,https://api.spotify.com/v1/audio-analysis/1eWfcF1j3dqm7l1iDUDurW,399280,4,Sharon Shannon,irish accordion
9,0.639,0.478,7,-8.623,1,0.0435,0.573,3.72e-06,0.0876,0.78,146.785,audio_features,5v5UOLFY8xEAT0bte7QP7Y,spotify:track:5v5UOLFY8xEAT0bte7QP7Y,https://api.spotify.com/v1/tracks/5v5UOLFY8xEAT0bte7QP7Y,https://api.spotify.com/v1/audio-analysis/5v5UOLFY8xEAT0bte7QP7Y,247160,4,John Whelan,irish accordion
10,0.532,0.139,4,-16.323,0,0.027,0.839,0.0,0.079,0.301,92.851,audio_features,3TNV65dkQcg3O8T8sjagGi,spotify:track:3TNV65dkQcg3O8T8sjagGi,https://api.spotify.com/v1/tracks/3TNV65dkQcg3O8T8sjagGi,https://api.spotify.com/v1/audio-analysis/3TNV65dkQcg3O8T8sjagGi,155960,3,Dermot O'Brien,irish accordion
11,0.7,0.303,7,-14.615,1,0.052,0.554,0.322,0.119,0.955,128.472,audio_features,7d5FNGnBxa2fPNUaQQSlic,spotify:track:7d5FNGnBxa2fPNUaQQSlic,https://api.spotify.com/v1/tracks/7d5FNGnBxa2fPNUaQQSlic,https://api.spotify.com/v1/audio-analysis/7d5FNGnBxa2fPNUaQQSlic,186760,4,James Keane,irish accordion
12,0.743,0.78,7,-5.764,1,0.0532,0.419,0.438,0.0736,0.889,117.664,audio_features,0VfFVYbF6uHyC53GKv9lCl,spotify:track:0VfFVYbF6uHyC53GKv9lCl,https://api.spotify.com/v1/tracks/0VfFVYbF6uHyC53GKv9lCl,https://api.spotify.com/v1/audio-analysis/0VfFVYbF6uHyC53GKv9lCl,192901,4,James Keane,irish accordion
13,0.581,0.88,8,-9.552,1,0.117,0.684,0.493,0.662,0.932,120.237,audio_features,52dAimVmU8AzxePHsxM4st,spotify:track:52dAimVmU8AzxePHsxM4st,https://api.spotify.com/v1/tracks/52dAimVmU8AzxePHsxM4st,https://api.spotify.com/v1/audio-analysis/52dAimVmU8AzxePHsxM4st,145533,4,Tony MacMahon,irish accordion
14,0.301,0.176,11,-10.993,0,0.038,0.636,0.0579,0.131,0.217,127.279,audio_features,5w2FnyN0vBFCrHjVcnDsDJ,spotify:track:5w2FnyN0vBFCrHjVcnDsDJ,https://api.spotify.com/v1/tracks/5w2FnyN0vBFCrHjVcnDsDJ,https://api.spotify.com/v1/audio-analysis/5w2FnyN0vBFCrHjVcnDsDJ,290720,3,John Whelan,irish accordion
15,0.269,0.874,4,-7.699,1,0.0626,0.392,0.00875,0.882,0.853,188.194,audio_features,73ljpjIY8LVlfAu2MvYAoh,spotify:track:73ljpjIY8LVlfAu2MvYAoh,https://api.spotify.com/v1/tracks/73ljpjIY8LVlfAu2MvYAoh,https://api.spotify.com/v1/audio-analysis/73ljpjIY8LVlfAu2MvYAoh,175173,4,Sharon Shannon,irish accordion
16,0.707,0.739,11,-7.213,1,0.109,0.714,9.15e-06,0.0911,0.905,102.015,audio_features,1AZZxLB23ERvo3H2YLot6C,spotify:track:1AZZxLB23ERvo3H2YLot6C,https://api.spotify.com/v1/tracks/1AZZxLB23ERvo3H2YLot6C,https://api.spotify.com/v1/audio-analysis/1AZZxLB23ERvo3H2YLot6C,218893,4,Sharon Shannon,irish accordion
17,0.738,0.393,11,-13.762,0,0.0745,0.962,0.879,0.205,0.988,113.114,audio_features,65pbRBdA1cC3Ryh8WtK8z0,spotify:track:65pbRBdA1cC3Ryh8WtK8z0,https://api.spotify.com/v1/tracks/65pbRBdA1cC3Ryh8WtK8z0,https://api.spotify.com/v1/audio-analysis/65pbRBdA1cC3Ryh8WtK8z0,140760,4,Joe Burke,irish accordion
18,0.414,0.357,9,-12.357,1,0.0312,0.292,0.0,0.227,0.818,182.887,audio_features,6GkXFWxzdg6g8IT0AjVske,spotify:track:6GkXFWxzdg6g8IT0AjVske,https://api.spotify.com/v1/tracks/6GkXFWxzdg6g8IT0AjVske,https://api.spotify.com/v1/audio-analysis/6GkXFWxzdg6g8IT0AjVske,182667,3,Dermot O'Brien,irish accordion
19,0.593,0.601,4,-9.505,1,0.135,0.711,0.0,0.263,0.802,121.997,audio_features,7N22Fwav9LF460Z9aVGwwo,spotify:track:7N22Fwav9LF460Z9aVGwwo,https://api.spotify.com/v1/tracks/7N22Fwav9LF460Z9aVGwwo,https://api.spotify.com/v1/audio-analysis/7N22Fwav9LF460Z9aVGwwo,179600,4,Dermot O'Brien,irish accordion
20,0.499,0.615,5,-8.755,1,0.0456,0.343,0.0,0.239,0.43,90.394,audio_features,7lr9ZXQNGqT4dhar7Iw6Ji,spotify:track:7lr9ZXQNGqT4dhar7Iw6Ji,https://api.spotify.com/v1/tracks/7lr9ZXQNGqT4dhar7Iw6Ji,https://api.spotify.com/v1/audio-analysis/7lr9ZXQNGqT4dhar7Iw6Ji,229560,4,Dermot O'Brien,irish accordion
21,0.567,0.82,11,-9.121,0,0.039,0.354,0.832,0.107,0.976,108.682,audio_features,4WF1FHL0mCo6ErO00oDQNN,spotify:track:4WF1FHL0mCo6ErO00oDQNN,https://api.spotify.com/v1/tracks/4WF1FHL0mCo6ErO00oDQNN,https://api.spotify.com/v1/audio-analysis/4WF1FHL0mCo6ErO00oDQNN,133253,4,Martin Quinn & Angelina Carberry,irish accordion
22,0.623,0.287,10,-13.351,1,0.0679,0.944,0.924,0.0649,0.951,111.002,audio_features,21gfHgrJN3B3HdR2eRfzxq,spotify:track:21gfHgrJN3B3HdR2eRfzxq,https://api.spotify.com/v1/tracks/21gfHgrJN3B3HdR2eRfzxq,https://api.spotify.com/v1/audio-analysis/21gfHgrJN3B3HdR2eRfzxq,142933,4,Tony MacMahon,irish accordion
23,0.361,0.273,11,-14.922,0,0.0293,0.735,0.000825,0.112,0.151,90.534,audio_features,1VcjNDcmf2DuxkiGELsjpn,spotify:track:1VcjNDcmf2DuxkiGELsjpn,https://api.spotify.com/v1/tracks/1VcjNDcmf2DuxkiGELsjpn,https://api.spotify.com/v1/audio-analysis/1VcjNDcmf2DuxkiGELsjpn,239400,3,John Whelan,irish accordion
24,0.694,0.582,0,-8.103,1,0.031,0.447,0.799,0.144,0.951,113.396,audio_features,1GaVPPZTpSstbckDnwXpX0,spotify:track:1GaVPPZTpSstbckDnwXpX0,https://api.spotify.com/v1/tracks/1GaVPPZTpSstbckDnwXpX0,https://api.spotify.com/v1/audio-analysis/1GaVPPZTpSstbckDnwXpX0,152333,4,Emerald Accordion Band,irish accordion
25,0.664,0.759,4,-6.168,0,0.0393,0.819,0.000162,0.109,0.964,112.892,audio_features,5Vv7YfMJv19RNyizehRGKN,spotify:track:5Vv7YfMJv19RNyizehRGKN,https://api.spotify.com/v1/tracks/5Vv7YfMJv19RNyizehRGKN,https://api.spotify.com/v1/audio-analysis/5Vv7YfMJv19RNyizehRGKN,213373,4,John Whelan,irish accordion
26,0.503,0.54,8,-13.253,1,0.115,0.000134,0.558,0.0882,0.401,114.111,audio_features,4GZni4YzKanSYeGRYbcpvq,spotify:track:4GZni4YzKanSYeGRYbcpvq,https://api.spotify.com/v1/tracks/4GZni4YzKanSYeGRYbcpvq,https://api.spotify.com/v1/audio-analysis/4GZni4YzKanSYeGRYbcpvq,277360,4,Sharon Shannon,irish accordion
27,0.57,0.714,5,-7.195,1,0.0318,0.612,3.3e-05,0.0884,0.89,106.019,audio_features,3a6aVPwlX56LBu4GGbZwkS,spotify:track:3a6aVPwlX56LBu4GGbZwkS,https://api.spotify.com/v1/tracks/3a6aVPwlX56LBu4GGbZwkS,https://api.spotify.com/v1/audio-analysis/3a6aVPwlX56LBu4GGbZwkS,200760,4,Sharon Shannon,irish accordion
28,0.643,0.893,2,-6.446,1,0.0375,0.447,2.65e-05,0.314,0.884,127.927,audio_features,1SUw0YIvFpysBGxeagdzfO,spotify:track:1SUw0YIvFpysBGxeagdzfO,https://api.spotify.com/v1/tracks/1SUw0YIvFpysBGxeagdzfO,https://api.spotify.com/v1/audio-analysis/1SUw0YIvFpysBGxeagdzfO,179160,4,Sharon Shannon,irish accordion
29,0.659,0.527,9,-15.994,1,0.0714,0.848,0.792,0.13,0.85,125.135,audio_features,3XLtz7tel40Rj46zGNTWDL,spotify:track:3XLtz7tel40Rj46zGNTWDL,https://api.spotify.com/v1/tracks/3XLtz7tel40Rj46zGNTWDL,https://api.spotify.com/v1/audio-analysis/3XLtz7tel40Rj46zGNTWDL,152627,4,Dermot O'Brien,irish accordion
30,0.376,0.667,5,-7.963,1,0.0438,0.605,1.7e-05,0.0797,0.954,132.978,audio_features,4r6fjFu5LuiUtJxiOdVcZ4,spotify:track:4r6fjFu5LuiUtJxiOdVcZ4,https://api.spotify.com/v1/tracks/4r6fjFu5LuiUtJxiOdVcZ4,https://api.spotify.com/v1/audio-analysis/4r6fjFu5LuiUtJxiOdVcZ4,248880,4,Sharon Shannon,irish accordion
31,0.665,0.782,8,-6.402,1,0.0611,0.543,0.232,0.118,0.92,121.201,audio_features,3BwNucrQez4Jqjl0vKbFx5,spotify:track:3BwNucrQez4Jqjl0vKbFx5,https://api.spotify.com/v1/tracks/3BwNucrQez4Jqjl0vKbFx5,https://api.spotify.com/v1/audio-analysis/3BwNucrQez4Jqjl0vKbFx5,131880,4,Sharon Shannon,irish accordion
32,0.57,0.613,2,-11.104,1,0.0514,0.822,0.0,0.0897,0.966,128.682,audio_features,3YYWVc9PF1nWsLxRmFuLSh,spotify:track:3YYWVc9PF1nWsLxRmFuLSh,https://api.spotify.com/v1/tracks/3YYWVc9PF1nWsLxRmFuLSh,https://api.spotify.com/v1/audio-analysis/3YYWVc9PF1nWsLxRmFuLSh,146933,4,Dermot O'Brien,irish accordion
33,0.724,0.379,8,-12.636,1,0.0489,0.603,0.000196,0.046,0.964,107.857,audio_features,2n4Yf2MDZn7L52PgGSauCL,spotify:track:2n4Yf2MDZn7L52PgGSauCL,https://api.spotify.com/v1/tracks/2n4Yf2MDZn7L52PgGSauCL,https://api.spotify.com/v1/audio-analysis/2n4Yf2MDZn7L52PgGSauCL,167021,4,Sharon Shannon,irish accordion
34,0.657,0.679,2,-14.981,1,0.105,0.982,0.533,0.0688,0.798,120.916,audio_features,7bEdGxdUxkVxsByGT93EIG,spotify:track:7bEdGxdUxkVxsByGT93EIG,https://api.spotify.com/v1/tracks/7bEdGxdUxkVxsByGT93EIG,https://api.spotify.com/v1/audio-analysis/7bEdGxdUxkVxsByGT93EIG,186200,4,Dermot O'Brien,irish accordion
35,0.408,0.511,10,-6.664,1,0.0466,0.756,0.000742,0.0704,0.965,128.636,audio_features,0YZNWWOfMKKO3S94CUby3e,spotify:track:0YZNWWOfMKKO3S94CUby3e,https://api.spotify.com/v1/tracks/0YZNWWOfMKKO3S94CUby3e,https://api.spotify.com/v1/audio-analysis/0YZNWWOfMKKO3S94CUby3e,178093,3,Sharon Shannon,irish accordion
36,0.615,0.72,10,-10.235,1,0.125,0.825,0.747,0.68,0.98,101.213,audio_features,1rPvjp76rN01m5leurxCgL,spotify:track:1rPvjp76rN01m5leurxCgL,https://api.spotify.com/v1/tracks/1rPvjp76rN01m5leurxCgL,https://api.spotify.com/v1/audio-analysis/1rPvjp76rN01m5leurxCgL,165267,4,Tony MacMahon,irish accordion
37,0.689,0.718,8,-8.45,1,0.0596,0.541,0.208,0.0663,0.916,120.109,audio_features,4lHCKYpWe8AZIfmaehWemn,spotify:track:4lHCKYpWe8AZIfmaehWemn,https://api.spotify.com/v1/tracks/4lHCKYpWe8AZIfmaehWemn,https://api.spotify.com/v1/audio-analysis/4lHCKYpWe8AZIfmaehWemn,133627,4,Sharon Shannon,irish accordion
38,0.413,0.869,8,-5.295,1,0.048,0.817,0.699,0.667,0.839,127.688,audio_features,5KGaj12YmzB8mR8VyJ0IfN,spotify:track:5KGaj12YmzB8mR8VyJ0IfN,https://api.spotify.com/v1/tracks/5KGaj12YmzB8mR8VyJ0IfN,https://api.spotify.com/v1/audio-analysis/5KGaj12YmzB8mR8VyJ0IfN,152969,4,Sharon Shannon,irish accordion
39,0.674,0.735,4,-12.171,0,0.0531,0.311,0.386,0.195,0.737,101.061,audio_features,0i1UEcGD6WbIIgoovfVmp7,spotify:track:0i1UEcGD6WbIIgoovfVmp7,https://api.spotify.com/v1/tracks/0i1UEcGD6WbIIgoovfVmp7,https://api.spotify.com/v1/audio-analysis/0i1UEcGD6WbIIgoovfVmp7,250133,4,Sharon Shannon,irish accordion
40,0.373,0.634,10,-7.849,1,0.0399,0.71,9.47e-05,0.134,0.632,112.837,audio_features,3PGmsW3NkZXXVYpNMuYbh9,spotify:track:3PGmsW3NkZXXVYpNMuYbh9,https://api.spotify.com/v1/tracks/3PGmsW3NkZXXVYpNMuYbh9,https://api.spotify.com/v1/audio-analysis/3PGmsW3NkZXXVYpNMuYbh9,238720,4,Sharon Shannon,irish accordion
41,0.679,0.547,3,-11.386,1,0.0311,0.839,0.000679,0.151,0.962,94.838,audio_features,0OFd34FRRJUblG7RG1NamI,spotify:track:0OFd34FRRJUblG7RG1NamI,https://api.spotify.com/v1/tracks/0OFd34FRRJUblG7RG1NamI,https://api.spotify.com/v1/audio-analysis/0OFd34FRRJUblG7RG1NamI,114880,4,Dermot O'Brien,irish accordion
42,0.504,0.682,8,-6.293,1,0.0425,0.685,0.000372,0.316,0.933,114.152,audio_features,5CZ1kv1u8SvVsv2Vc4s31j,spotify:track:5CZ1kv1u8SvVsv2Vc4s31j,https://api.spotify.com/v1/tracks/5CZ1kv1u8SvVsv2Vc4s31j,https://api.spotify.com/v1/audio-analysis/5CZ1kv1u8SvVsv2Vc4s31j,210040,4,Sharon Shannon,irish accordion
43,0.381,0.335,4,-9.523,1,0.0298,0.555,0.0011,0.103,0.216,136.081,audio_features,4zCm6lG6l4mBqFSMWa7T3x,spotify:track:4zCm6lG6l4mBqFSMWa7T3x,https://api.spotify.com/v1/tracks/4zCm6lG6l4mBqFSMWa7T3x,https://api.spotify.com/v1/audio-analysis/4zCm6lG6l4mBqFSMWa7T3x,266493,3,Sharon Shannon,irish accordion
44,0.361,0.515,5,-8.705,1,0.0437,0.686,4.9e-05,0.118,0.677,131.854,audio_features,0I9WAh9GCKL6BQrOdy30zo,spotify:track:0I9WAh9GCKL6BQrOdy30zo,https://api.spotify.com/v1/tracks/0I9WAh9GCKL6BQrOdy30zo,https://api.spotify.com/v1/audio-analysis/0I9WAh9GCKL6BQrOdy30zo,236520,4,Sharon Shannon,irish accordion
45,0.331,0.552,7,-8.112,1,0.0293,0.242,0.0,0.202,0.36,89.23,audio_features,1SGTLCk1w3iIvTcRcfZB5n,spotify:track:1SGTLCk1w3iIvTcRcfZB5n,https://api.spotify.com/v1/tracks/1SGTLCk1w3iIvTcRcfZB5n,https://api.spotify.com/v1/audio-analysis/1SGTLCk1w3iIvTcRcfZB5n,216693,4,Sharon Shannon,irish accordion
46,0.647,0.646,4,-7.371,1,0.0403,0.535,0.00658,0.0996,0.913,105.235,audio_features,2k4gzWyvgasIXIhq1GyMaT,spotify:track:2k4gzWyvgasIXIhq1GyMaT,https://api.spotify.com/v1/tracks/2k4gzWyvgasIXIhq1GyMaT,https://api.spotify.com/v1/audio-analysis/2k4gzWyvgasIXIhq1GyMaT,155267,3,Sharon Shannon,irish accordion
47,0.473,0.543,8,-8.526,1,0.074,0.596,3.46e-06,0.838,0.736,166.095,audio_features,6DajcE9fzArzDr1Z5jhhrZ,spotify:track:6DajcE9fzArzDr1Z5jhhrZ,https://api.spotify.com/v1/tracks/6DajcE9fzArzDr1Z5jhhrZ,https://api.spotify.com/v1/audio-analysis/6DajcE9fzArzDr1Z5jhhrZ,199723,4,Sharon Shannon,irish accordion
48,0.394,0.552,9,-9.415,1,0.0403,0.553,0.135,0.15,0.449,119.935,audio_features,1qtwi9lDkFXRLLTdvD53Y8,spotify:track:1qtwi9lDkFXRLLTdvD53Y8,https://api.spotify.com/v1/tracks/1qtwi9lDkFXRLLTdvD53Y8,https://api.spotify.com/v1/audio-analysis/1qtwi9lDkFXRLLTdvD53Y8,216640,4,Sharon Shannon,irish accordion
0,0.554,0.577,2,-8.946,1,0.0472,0.479,0.000319,0.196,0.695,124.422,audio_features,2ERAwOjZfux9fbdABom50A,spotify:track:2ERAwOjZfux9fbdABom50A,https://api.spotify.com/v1/tracks/2ERAwOjZfux9fbdABom50A,https://api.spotify.com/v1/audio-analysis/2ERAwOjZfux9fbdABom50A,208000,4,Ciaran Tourish,irish fiddle 
1,0.45,0.469,3,-16.067,1,0.044,0.847,0.122,0.676,0.938,130.364,audio_features,0Oh03sjYtG61Cju0IeO0dd,spotify:track:0Oh03sjYtG61Cju0IeO0dd,https://api.spotify.com/v1/tracks/0Oh03sjYtG61Cju0IeO0dd,https://api.spotify.com/v1/audio-analysis/0Oh03sjYtG61Cju0IeO0dd,216520,4,Frankie Gavin,irish fiddle 
2,0.58,0.544,2,-11.485,1,0.0445,0.856,0.638,0.322,0.92,111.465,audio_features,1AoBoAOHEE2n5iQ99ngKf6,spotify:track:1AoBoAOHEE2n5iQ99ngKf6,https://api.spotify.com/v1/tracks/1AoBoAOHEE2n5iQ99ngKf6,https://api.spotify.com/v1/audio-analysis/1AoBoAOHEE2n5iQ99ngKf6,265040,4,Alan McCartney & Paul Bradley & Jason O'Rourke & Brendan O'Hare & Ray Gallen,irish fiddle 
3,0.607,0.455,5,-11.352,0,0.04,0.532,0.0004,0.107,0.857,117.707,audio_features,6aXWMxW4K1mwbqEhUTyTOi,spotify:track:6aXWMxW4K1mwbqEhUTyTOi,https://api.spotify.com/v1/tracks/6aXWMxW4K1mwbqEhUTyTOi,https://api.spotify.com/v1/audio-analysis/6aXWMxW4K1mwbqEhUTyTOi,265040,4,Liz Carroll,irish fiddle 
4,0.548,0.667,7,-8.382,1,0.0532,0.699,0.000199,0.111,0.879,123.031,audio_features,6HZRQDY5nOdg75LFd1TvNV,spotify:track:6HZRQDY5nOdg75LFd1TvNV,https://api.spotify.com/v1/tracks/6HZRQDY5nOdg75LFd1TvNV,https://api.spotify.com/v1/audio-analysis/6HZRQDY5nOdg75LFd1TvNV,270600,4,Liz Carroll,irish fiddle 
5,0.475,0.0602,7,-17.528,1,0.051,0.989,0.000403,0.113,0.882,70.905,audio_features,6AIa3GdTUb2TsCj5SuGnS7,spotify:track:6AIa3GdTUb2TsCj5SuGnS7,https://api.spotify.com/v1/tracks/6AIa3GdTUb2TsCj5SuGnS7,https://api.spotify.com/v1/audio-analysis/6AIa3GdTUb2TsCj5SuGnS7,219907,4,Martin Hayes & Dennis Cahill,irish fiddle 
6,0.559,0.731,2,-6.408,1,0.0447,0.814,0.157,0.0545,0.924,119.993,audio_features,3REVXft7xiqwFBLhdFa1ux,spotify:track:3REVXft7xiqwFBLhdFa1ux,https://api.spotify.com/v1/tracks/3REVXft7xiqwFBLhdFa1ux,https://api.spotify.com/v1/audio-analysis/3REVXft7xiqwFBLhdFa1ux,152160,4,Ciaran Tourish,irish fiddle 
7,0.606,0.509,3,-10.476,1,0.0524,0.99,0.589,0.17,0.963,113.396,audio_features,5Vc9z9T6NQhlYgBxYFBRcs,spotify:track:5Vc9z9T6NQhlYgBxYFBRcs,https://api.spotify.com/v1/tracks/5Vc9z9T6NQhlYgBxYFBRcs,https://api.spotify.com/v1/audio-analysis/5Vc9z9T6NQhlYgBxYFBRcs,156973,4,Frankie Gavin,irish fiddle 
8,0.507,0.471,3,-7.412,1,0.0361,0.984,0.783,0.0958,0.945,105.946,audio_features,4IgpOrxfmzRauwAtN6ZlL5,spotify:track:4IgpOrxfmzRauwAtN6ZlL5,https://api.spotify.com/v1/tracks/4IgpOrxfmzRauwAtN6ZlL5,https://api.spotify.com/v1/audio-analysis/4IgpOrxfmzRauwAtN6ZlL5,223547,4,"Catherine McEvoy, Caoimhín Ó Raghallaigh & Mícheál Ó Raghallaigh",irish fiddle 
9,0.746,0.386,2,-12.72,1,0.0874,0.988,0.946,0.205,0.999,119.318,audio_features,1La2rKoNWzTT4KD5qlz1Sn,spotify:track:1La2rKoNWzTT4KD5qlz1Sn,https://api.spotify.com/v1/tracks/1La2rKoNWzTT4KD5qlz1Sn,https://api.spotify.com/v1/audio-analysis/1La2rKoNWzTT4KD5qlz1Sn,137093,4,John Doherty,irish fiddle 
10,0.428,0.354,3,-14.5,1,0.0541,0.72,1.13e-05,0.238,0.952,201.297,audio_features,6oImqrLqhMgIkFk9h2inh0,spotify:track:6oImqrLqhMgIkFk9h2inh0,https://api.spotify.com/v1/tracks/6oImqrLqhMgIkFk9h2inh0,https://api.spotify.com/v1/audio-analysis/6oImqrLqhMgIkFk9h2inh0,353813,4,Paul Bradley,irish fiddle 
11,0.601,0.434,2,-11.291,1,0.0664,0.905,0.408,0.136,0.926,128.928,audio_features,5pqe0gd0C0k3Q636nWSrCs,spotify:track:5pqe0gd0C0k3Q636nWSrCs,https://api.spotify.com/v1/tracks/5pqe0gd0C0k3Q636nWSrCs,https://api.spotify.com/v1/audio-analysis/5pqe0gd0C0k3Q636nWSrCs,278293,4,Brendan Mulvihill and Donna Long,irish fiddle 
12,0.687,0.339,4,-9.935,0,0.0614,0.99,0.494,0.346,0.962,113.845,audio_features,7aaTYLPaja2A5dIkvJTSGh,spotify:track:7aaTYLPaja2A5dIkvJTSGh,https://api.spotify.com/v1/tracks/7aaTYLPaja2A5dIkvJTSGh,https://api.spotify.com/v1/audio-analysis/7aaTYLPaja2A5dIkvJTSGh,177709,4,Michael Gorman,irish fiddle 
13,0.62,0.28,2,-11.802,0,0.0411,0.831,0.0,0.0777,0.895,80.071,audio_features,1NflyhfZoNq2aOWbNxTWaF,spotify:track:1NflyhfZoNq2aOWbNxTWaF,https://api.spotify.com/v1/tracks/1NflyhfZoNq2aOWbNxTWaF,https://api.spotify.com/v1/audio-analysis/1NflyhfZoNq2aOWbNxTWaF,265800,4,Martin Hayes,irish fiddle 
14,0.521,0.306,7,-16.631,1,0.056,0.939,0.00051,0.107,0.88,112.894,audio_features,1lj6VPDHcFjJnfSbZRCqWY,spotify:track:1lj6VPDHcFjJnfSbZRCqWY,https://api.spotify.com/v1/tracks/1lj6VPDHcFjJnfSbZRCqWY,https://api.spotify.com/v1/audio-analysis/1lj6VPDHcFjJnfSbZRCqWY,348400,4,Martin Hayes & Dennis Cahill,irish fiddle 
15,0.467,0.131,7,-15.075,1,0.0571,0.984,0.000241,0.0828,0.897,173.097,audio_features,20O9n4CDE4GGGFSanVdPlI,spotify:track:20O9n4CDE4GGGFSanVdPlI,https://api.spotify.com/v1/tracks/20O9n4CDE4GGGFSanVdPlI,https://api.spotify.com/v1/audio-analysis/20O9n4CDE4GGGFSanVdPlI,142533,4,Martin Hayes & Dennis Cahill,irish fiddle 
16,0.514,0.73,2,-6.731,1,0.0373,0.689,0.306,0.699,0.935,132.595,audio_features,5RZiKVsRf2Bg8y4KlJp7MH,spotify:track:5RZiKVsRf2Bg8y4KlJp7MH,https://api.spotify.com/v1/tracks/5RZiKVsRf2Bg8y4KlJp7MH,https://api.spotify.com/v1/audio-analysis/5RZiKVsRf2Bg8y4KlJp7MH,242040,4,Liz Carroll,irish fiddle 
17,0.648,0.495,1,-10.676,1,0.0548,0.989,0.198,0.1,0.965,92.097,audio_features,1oFGRouu0K0XJUndx6sFcC,spotify:track:1oFGRouu0K0XJUndx6sFcC,https://api.spotify.com/v1/tracks/1oFGRouu0K0XJUndx6sFcC,https://api.spotify.com/v1/audio-analysis/1oFGRouu0K0XJUndx6sFcC,170600,4,Frankie Gavin,irish fiddle 
18,0.494,0.12,2,-16.696,1,0.0458,0.985,2.78e-05,0.116,0.922,137.03,audio_features,6l4xxDXyjhX8EfPVUHZcpz,spotify:track:6l4xxDXyjhX8EfPVUHZcpz,https://api.spotify.com/v1/tracks/6l4xxDXyjhX8EfPVUHZcpz,https://api.spotify.com/v1/audio-analysis/6l4xxDXyjhX8EfPVUHZcpz,177333,1,Martin Hayes & Dennis Cahill,irish fiddle 
19,0.566,0.396,2,-11.173,1,0.0637,0.959,0.768,0.137,0.954,111.034,audio_features,0cenb3ySXoIYBx98yTJGeG,spotify:track:0cenb3ySXoIYBx98yTJGeG,https://api.spotify.com/v1/tracks/0cenb3ySXoIYBx98yTJGeG,https://api.spotify.com/v1/audio-analysis/0cenb3ySXoIYBx98yTJGeG,197093,4,Tommy Peoples,irish fiddle 
20,0.686,0.558,0,-10.12,0,0.0435,0.988,0.704,0.128,0.935,116.64,audio_features,2NtfzEKviUMdRPs5Yj53Ie,spotify:track:2NtfzEKviUMdRPs5Yj53Ie,https://api.spotify.com/v1/tracks/2NtfzEKviUMdRPs5Yj53Ie,https://api.spotify.com/v1/audio-analysis/2NtfzEKviUMdRPs5Yj53Ie,179400,4,Frankie Gavin,irish fiddle 
21,0.489,0.689,7,-9.526,1,0.0401,0.579,0.782,0.122,0.837,116.876,audio_features,10NEB2vQ6dGrJSpMIx9ibb,spotify:track:10NEB2vQ6dGrJSpMIx9ibb,https://api.spotify.com/v1/tracks/10NEB2vQ6dGrJSpMIx9ibb,https://api.spotify.com/v1/audio-analysis/10NEB2vQ6dGrJSpMIx9ibb,204773,4,Liz Carroll,irish fiddle 
22,0.636,0.488,9,-9.999,1,0.0441,0.854,1.25e-05,0.12,0.966,128.393,audio_features,0H8CVAop8EENmZzbOJ6QNS,spotify:track:0H8CVAop8EENmZzbOJ6QNS,https://api.spotify.com/v1/tracks/0H8CVAop8EENmZzbOJ6QNS,https://api.spotify.com/v1/audio-analysis/0H8CVAop8EENmZzbOJ6QNS,186533,4,Liz Carroll,irish fiddle 
23,0.638,0.369,2,-13.2,0,0.0474,0.96,9.28e-05,0.158,0.922,98.869,audio_features,4yXeZTTgKzZSzkeDHK7N7L,spotify:track:4yXeZTTgKzZSzkeDHK7N7L,https://api.spotify.com/v1/tracks/4yXeZTTgKzZSzkeDHK7N7L,https://api.spotify.com/v1/audio-analysis/4yXeZTTgKzZSzkeDHK7N7L,204000,4,Martin Hayes,irish fiddle 
24,0.653,0.342,4,-12.416,0,0.0587,0.915,0.0223,0.309,0.86,113.806,audio_features,13rChBKFHFHVpEVNorPSTT,spotify:track:13rChBKFHFHVpEVNorPSTT,https://api.spotify.com/v1/tracks/13rChBKFHFHVpEVNorPSTT,https://api.spotify.com/v1/audio-analysis/13rChBKFHFHVpEVNorPSTT,174973,4,Kevin Burke,irish fiddle 
25,0.622,0.0929,5,-19.836,1,0.0582,0.94,9.36e-06,0.0834,0.981,96.478,audio_features,5ZpMmB0lGdyHBdsHvZdnLM,spotify:track:5ZpMmB0lGdyHBdsHvZdnLM,https://api.spotify.com/v1/tracks/5ZpMmB0lGdyHBdsHvZdnLM,https://api.spotify.com/v1/audio-analysis/5ZpMmB0lGdyHBdsHvZdnLM,130827,4,Martin Hayes,irish fiddle 
